-1.0374	1.81471
-0.650735	1.20354
-0.563941	1.15191
-0.645597	1.15064
-0.693861	1.15034
-0.521553	0.994222
-0.554834	0.977951
-0.68283	1.18144
-0.525291	1.05212
-1.0881	1.11873
-1.25539	0.873493
-1.21149	1.10446
-1.3334	1.55715
-2.25997	2.28946
-2.11959	2.31188
-1.93174	2.02818
-1.87181	2.07103
-1.73479	1.95595
-1.66929	2.10835
-1.76782	2.48079
-1.75239	2.22994
-1.65907	2.10408
-1.5907	1.85057
-1.66475	2.1744
-1.57204	1.87844
-1.71727	2.17216
-1.65663	1.96741
-1.69572	1.95101
-1.81313	2.05126
-1.6588	1.79353
-1.39875	1.5031
-1.29541	1.29185
-1.31078	1.32095
-1.33766	1.31347
-1.42452	1.44998
-1.38965	1.38137
-1.52365	1.58808
-1.67847	1.81611
-1.7774	1.86146
-1.62556	1.53377
-1.47006	1.46334
-1.4142	1.47044
-1.53385	1.66699
-1.52508	1.61477
-1.44061	1.35935
-1.70851	1.49305
-1.10316	0.561336
-0.188733	0.100482
0.396023	0.320938
0.601742	0.447325
0.614776	0.661984
0.660055	0.945103
0.636248	1.07425
0.108228	0.851216
-0.0555868	0.80351
-0.491533	0.809109
-1.30209	1.25717
-2.23339	2.58518
-2.24823	2.88439
-2.31962	3.11493
-2.30777	2.98303
-2.4752	3.32978
-2.14703	2.30329
-2.03296	2.03936
-1.6291	1.5772
-0.658786	0.447031
-0.493709	0.238834
-1.03606	0.781692
-1.08576	1.09437
-1.21892	1.4733
-1.03104	1.1282
-0.897244	0.919397
-0.966847	1.01437
-0.547567	0.699991
0.332118	0.760467
-0.200609	0.498876
-0.285482	0.640855
-0.381941	0.393703
-0.439265	0.546029
-0.363803	0.511565
-0.271681	0.453932
-0.264578	0.497333
-0.313438	0.526929
-0.36266	0.591205
-0.445217	0.705754
-0.554649	0.875609
-0.76312	1.13429
-1.1524	1.56337
-1.65264	2.10673
-1.78338	1.84068
-1.81564	1.77474
-2.03632	2.21692
-2.15062	2.69524
-1.91689	2.14529
-1.87499	2.13627
-1.74959	1.89583
-1.85446	2.20053
-1.90479	2.35664
-2.08127	2.48254
-1.74092	1.50765
-0.992034	0.984399
-0.461695	0.911694
-0.545478	0.876441
-0.736497	1.07874
-0.818875	1.15846
-0.870788	1.22433
-0.774391	0.947485
-0.729286	1.06235
-0.898467	0.978407
