-9.0331	-1.96666
-8.34201	4.21973
-9.4556	2.4404
-5.40672	7.34007
1.13117	4.55865
3.05084	2.79092
4.21929	2.59445
0.125746	-2.80083
4.02376	-3.43399
-0.299479	-1.85831
-0.896317	-4.31276
-0.73871	-10.4703
-4.21391	-12.7131
-6.86298	-14.5995
-11.2608	-15.4462
-14.0466	-10.6581
-16.5981	-9.89477
-18.8263	-5.58043
-18.4347	1.76218
-13.0028	2.71016
-1.58115	2.73412
-7.96818	-2.1836
-7.09369	3.75725
-9.91506	-0.573644
-11.8376	-0.797343
-11.1514	-1.05759
-14.3703	-3.89851
-12.4223	0.49969
-13.6311	1.39322
-20.3341	-8.861
-22.2742	-9.61621
-23.1	-8.55911
-23.2828	-9.1215
-21.6643	-7.23859
-18.246	-7.32915
-9.04966	-4.38681
-8.95992	-1.77314
-9.54508	-3.69547
-9.51912	-4.75533
-8.39068	-4.46714
-7.6897	-3.84008
-9.62239	-6.77977
-11.5624	-8.94315
-8.357	-12.7431
-7.9742	-15.8313
-9.66934	-16.3544
-10.8584	-14.1332
-10.7206	-13.2962
-10.8522	-11.3044
-10.5076	-11.095
-7.75148	-8.66776
-4.57513	-6.70356
-3.50028	-3.87208
-5.92519	-1.46828
-3.84534	0.289236
-5.68617	-0.918468
-3.25077	2.71649
-1.31897	4.17543
-0.950425	0.397464
-6.43857	-5.21375
-9.57011	-12.0754
-15.0524	-9.27713
-14.2284	-10.3959
-13.6055	-10.5952
-14.4697	-8.85046
-13.8875	-9.86373
-14.3494	-6.6139
-9.67307	-1.98242
-6.07507	-3.37992
-4.94807	-1.70722
-9.83216	0.278997
-13.3653	-3.05268
-12.89	-6.21963
-14.9569	-3.21936
-13.1672	-4.85383
-12.9624	-4.69612
-12.5161	-2.68347
-12.5382	-1.28259
-10.2189	-2.792
-7.32907	-5.31918
-5.63329	-6.60688
-3.5025	-4.94155
-4.28598	-0.752552
-2.63133	-2.51507
-2.20301	-4.42558
-2.26538	-3.17036
-5.63225	-1.51343
-3.36676	-4.07735
-1.56095	-1.70605
-3.83768	-0.190741
-2.16954	-1.94713
-1.65997	-4.9818
-2.66519	-3.55309
0.444293	-5.14567
-0.324763	-1.41449
-0.532583	0.0321558
-0.244436	5.4367
1.08275	10.3066
-3.42845	8.85433
-4.66517	8.18103
-7.03891	1.16793
-9.58391	4.02124
-8.38289	2.88633
-10.4593	-0.22701
-8.58972	1.50365
-9.04443	9.62183
-8.8457	3.33746
-9.09464	4.04036
-10.4649	-0.0997961
-11.6106	3.93358
-12.1993	5.17393
-11.419	-1.28887
-5.58715	8.76971
-11.2754	5.17934
-12.7038	6.04089
-6.03353	1.81757
-3.53628	-3.95656
-5.91928	-8.54535
-5.63818	-13.7203
-7.47313	-14.3549
-10.6505	-15.8186
-14.6394	-8.96254
-17.5911	-24.2698
-19.9047	-23.7618
-21.5609	-23.1714
-21.9411	-22.0287
-23.1091	-22.6535
-24.6811	-22.4027
-24.1729	-19.0257
-24.2197	-17.2479
-20.6986	-17.8672
-20.5898	-16.9359
-17.6941	-13.6854
-16.5383	-11.39
-14.3396	-9.07196
-12.5902	-8.48613
-13.2379	-3.80803
-15.1265	0.478942
-9.74925	-2.41827
-7.2565	2.49259
-8.7999	2.01254
-8.25176	5.10854
-12.308	7.81428
-13.8619	2.66185
-15.1456	4.44234
-16.4887	2.95544
-14.49	0.0337549
-11.3861	4.01309
-8.17655	1.22827
-7.00162	7.54246
-4.68347	4.73686
-2.63149	2.92185
-1.49851	8.97321
0.0243049	3.1682
-3.63837	2.80292
-1.70122	2.50109
-6.91195	-1.21428
-2.4993	-7.38747
-4.18148	-6.7837
-3.03307	-10.8872
-10.0125	-12.1573
-14.149	-11.0042
-16.2173	-9.20424
-20.292	-8.58539
-17.9146	-7.43182
-10.1015	-0.65911
-6.70848	0.178958
-8.3338	0.665565
-12.0497	-0.552803
-9.37687	-2.77836
-9.6499	-5.10233
-11.2829	-5.42467
-11.6817	-1.84104
-20.7059	-15.0515
-20.2549	-17.9604
-21.7965	-16.3028
-19.3661	-16.9493
-18.4295	-18.0416
-18.5462	-15.3264
-15.762	-8.35112
-8.71557	-10.0296
-8.76476	-12.5244
-8.57335	-6.71362
-3.46818	-10.7169
-11.7422	-11.5927
-16.8555	-14.2407
-21.0895	-13.2622
-20.9579	-13.4054
-18.7627	-17.0731
-19.4243	-12.2977
-16.0152	-13.5424
-12.4378	-11.266
-6.23908	-10.2648
-7.21671	-9.12741
-5.65147	-7.87036
-4.70458	-6.31558
-0.686748	-6.32505
1.95438	-2.7313
0.317859	-6.38892
1.30929	-1.59657
-3.01726	-2.68874
-5.44716	-9.88013
-12.0318	-1.42284
-12.7159	0.918656
-8.91178	-0.144187
-15.0494	-5.52315
-21.5558	-7.91054
-15.2486	-3.25479
-14.8422	-8.23965
-16.6634	-15.4459
-18.8611	-13.9771
-15.567	-15.0309
-11.6011	-8.81565
-10.0995	-4.18647
-6.74483	-2.87955
-2.02972	3.87578
-9.54256	-2.89638
-9.04647	-1.74621
-6.64316	5.50414
-7.87346	-0.225347
-13.9295	-0.15271
-10.4886	4.36898
-14.9753	-1.84904
-18.3844	-2.39712
-19.1794	-3.60974
-19.2586	-2.09799
-17.195	-0.752591
-18.1113	-0.23361
-17.1579	1.11541
-16.3562	-4.86049
-11.6003	1.8087
-4.52076	1.82287
-9.11168	4.49086
-5.58448	3.16359
-6.84314	0.904162
-3.52864	1.99539
-2.79137	4.7927
-3.11753	4.78056
-4.71184	3.63531
-4.61857	5.66983
-1.29945	9.76686
-4.09931	10.5195
-2.43479	8.53499
-5.06929	3.79779
-7.55928	5.61552
-9.75601	9.04785
-11.1691	-0.678554
-10.3136	6.88377
-11.0106	11.2031
-14.9357	4.38532
-9.32736	0.280621
-10.5407	2.23037
-11.6203	7.75052
-2.32394	8.21886
0.232619	2.5893
-2.27299	-1.78808
-1.99021	-4.04709
-4.07582	-3.33208
-8.85416	-6.50153
-12.0691	-9.74859
-14.6586	-10.6415
-15.0288	-14.0699
-15.8148	-17.198
-16.1339	-19.7806
-14.9335	-22.0563
-14.4364	-23.0885
-14.9924	-24.5363
-15.5602	-26.2958
-15.7761	-27.2923
-15.4475	-25.328
-14.9129	-21.4236
-16.0329	-17.135
-14.9585	-15.165
-14.2764	-11.393
-8.45428	-5.18629
-6.484	-8.78327
-5.41809	-5.33874
-5.69345	-8.77733
-3.88709	-4.03401
-0.956325	-5.13226
-0.0119632	-3.33471
