0.921186	-1.22729
0.646376	-1.01083
0.441999	-0.661512
0.537174	-1.04528
0.629989	-0.95943
0.632998	-0.911295
0.549713	-0.826811
0.440569	-0.814748
0.560896	-0.85778
0.64843	-0.914418
0.538593	-0.913375
0.767234	-0.75963
1.19625	-0.307637
1.26328	-0.144668
1.22826	-0.362666
1.36502	-0.574265
2.0303	0.110125
2.27922	0.0909275
2.05557	-0.0737253
1.9066	-0.162814
1.61027	-0.136122
1.39523	-0.128775
1.69293	-0.461033
1.67342	-0.701769
1.70882	-0.825996
1.4514	-0.706471
1.70206	-0.666542
1.64785	-0.689686
1.55664	-0.639586
1.31059	-0.603518
1.24706	-0.520152
1.56359	-0.639421
1.66526	-0.664447
1.64482	-0.583949
1.5603	-0.415982
1.66572	-0.44164
1.76147	-0.417653
1.72986	-0.409149
1.4123	-0.478526
1.23263	-0.370029
1.28863	-0.458373
1.31144	-0.46402
1.32652	-0.422718
0.914499	-0.102455
1.04242	-0.156167
1.40719	-0.426328
1.51548	-0.429753
1.24856	-0.241288
1.08305	-0.024053
1.79602	-0.160851
1.58139	-0.278698
1.46901	-0.404369
1.35775	-0.424333
1.40544	-0.435103
1.44576	-0.444131
1.49592	-0.431236
1.47259	-0.34534
1.34204	-0.146351
1.52186	0.109163
1.04755	0.149533
0.155586	-0.0163936
-0.209635	-0.144334
-0.544845	-0.0605672
-0.592043	-0.304313
-0.667834	-0.490974
-0.636448	-0.70867
-0.467192	-0.820024
-0.578761	-0.803494
-0.244507	-0.83075
0.0796293	-0.824543
0.360256	-0.664967
0.757229	-0.368624
1.70703	-0.167817
2.17894	-0.188823
2.23441	-0.349826
2.19861	-0.363644
2.13618	-0.24824
2.28289	-0.31945
2.41723	-0.292406
1.95512	0.0209517
1.23498	0.0335824
1.45717	0.0947539
1.19955	-0.194297
0.62287	-0.195587
0.498804	-0.14864
0.464773	-0.158683
0.600282	-0.0489791
1.10441	-0.493471
1.19	-0.691159
1.12512	-0.602302
0.996442	-0.594582
0.931697	-0.548103
0.933532	-0.56698
0.776045	-0.567696
-0.178796	-0.590531
-0.0684783	-0.596375
0.230655	-0.539886
0.237868	-0.578675
0.274097	-0.513665
0.492777	-0.358827
0.390702	-0.445806
0.343342	-0.452522
0.364025	-0.43226
0.340638	-0.303666
0.28067	-0.462764
0.316686	-0.493741
0.289787	-0.479994
0.318181	-0.445191
0.526403	-0.624221
0.568064	-0.748318
0.778122	-0.875153
0.944869	-0.783744
0.963051	-0.448865
1.50015	-0.701552
1.77347	-0.496132
1.77713	-0.103381
1.74774	-0.0296783
2.0639	-0.217765
2.03392	-0.321109
1.92558	-0.343846
1.81381	-0.360211
1.75032	-0.226209
1.75969	-0.361977
1.84362	-0.477216
1.90186	-0.523107
1.88434	-0.352851
1.37573	-0.0668057
1.73551	-0.0616054
1.01497	-0.45746
0.581677	-0.707343
0.348967	-0.666856
0.35861	-0.485543
0.731115	-0.817012
0.810417	-0.850773
0.888345	-0.869529
0.761938	-0.641287
0.762042	-0.677686
0.772021	-0.730664
1.08935	-0.377995
1.05067	-0.158804
2.15681	-0.175219
2.30135	-0.296166
2.38096	-0.346223
1.61385	-0.221824
1.42612	-0.59609
2.23346	-0.71975
2.39918	-0.531007
2.353	-0.368328
2.1882	-0.287862
1.67912	-0.118367
1.81768	-0.305741
1.84803	-0.471079
1.70069	-0.438802
1.33342	-0.213656
1.4934	-0.258481
1.54115	-0.328344
1.5385	-0.332656
